;kW
2015-06-13 02:30;160
2015-06-13 03:00;164
2015-06-13 03:30;162
2015-06-13 04:00;156
2015-06-13 04:30;160
2015-06-13 05:00;157
2015-06-13 05:30;162
2015-06-13 06:00;158
2015-06-13 06:30;163
2015-06-13 07:00;154
2015-06-13 07:30;145
2015-06-13 08:00;140
2015-06-13 08:30;144
2015-06-13 09:00;137
2015-06-13 09:30;136
2015-06-13 10:00;150
2015-06-13 10:30;156
2015-06-13 11:00;161
2015-06-13 11:30;167
2015-06-13 12:00;158
2015-06-13 12:30;162
2015-06-13 13:00;162
2015-06-13 13:30;154
2015-06-13 14:00;149
2015-06-13 14:30;151
2015-06-13 15:00;155
2015-06-13 15:30;162
2015-06-13 16:00;157
2015-06-13 16:30;152
2015-06-13 17:00;150
2015-06-13 17:30;149
2015-06-13 18:00;167
2015-06-13 18:30;161
2015-06-13 19:00;162
2015-06-13 19:30;152
2015-06-13 20:00;152
2015-06-13 20:30;144
2015-06-13 21:00;143
2015-06-13 21:30;148
2015-06-13 22:00;144
2015-06-13 22:30;152
2015-06-13 23:00;150
2015-06-13 23:30;150
2015-06-14 00:00;149
2015-06-14 00:30;147
2015-06-14 01:00;147
2015-06-14 01:30;146
2015-06-14 02:00;143
2015-06-14 02:30;143
2015-06-14 03:00;150
2015-06-14 03:30;148
2015-06-14 04:00;143
2015-06-14 04:30;141
2015-06-14 05:00;151
2015-06-14 05:30;145
2015-06-14 06:00;149
2015-06-14 06:30;147
2015-06-14 07:00;135
2015-06-14 07:30;127
2015-06-14 08:00;127
2015-06-14 08:30;125
2015-06-14 09:00;122
2015-06-14 09:30;126
2015-06-14 10:00;128
2015-06-14 10:30;127
2015-06-14 11:00;135
2015-06-14 11:30;127
2015-06-14 12:00;139
2015-06-14 12:30;137
2015-06-14 13:00;136
2015-06-14 13:30;132
2015-06-14 14:00;136
2015-06-14 14:30;134
2015-06-14 15:00;139
2015-06-14 15:30;137
2015-06-14 16:00;139
2015-06-14 16:30;134
2015-06-14 17:00;132
2015-06-14 17:30;131
2015-06-14 18:00;146
2015-06-14 18:30;156
2015-06-14 19:00;162
2015-06-14 19:30;162
2015-06-14 20:00;158
2015-06-14 20:30;153
2015-06-14 21:00;148
2015-06-14 21:30;141
2015-06-14 22:00;151
2015-06-14 22:30;157
2015-06-14 23:00;148
2015-06-14 23:30;146
2015-06-15 00:00;151
2015-06-15 00:30;150
2015-06-15 01:00;146
2015-06-15 01:30;138
2015-06-15 02:00;143
2015-06-15 02:30;148
2015-06-15 03:00;143
2015-06-15 03:30;139
2015-06-15 04:00;135
2015-06-15 04:30;146
2015-06-15 05:00;149
2015-06-15 05:30;141
2015-06-15 06:00;143
2015-06-15 06:30;186
2015-06-15 07:00;207
2015-06-15 07:30;233
2015-06-15 08:00;251
2015-06-15 08:30;263
2015-06-15 09:00;272
2015-06-15 09:30;278
2015-06-15 10:00;298
2015-06-15 10:30;301
2015-06-15 11:00;293
2015-06-15 11:30;290
2015-06-15 12:00;302
2015-06-15 12:30;301
2015-06-15 13:00;289
2015-06-15 13:30;286
2015-06-15 14:00;297
2015-06-15 14:30;269
2015-06-15 15:00;260
2015-06-15 15:30;255
2015-06-15 16:00;243
2015-06-15 16:30;228
2015-06-15 17:00;205
2015-06-15 17:30;194
2015-06-15 18:00;190
2015-06-15 18:30;195
2015-06-15 19:00;194
2015-06-15 19:30;183
2015-06-15 20:00;177
2015-06-15 20:30;170
2015-06-15 21:00;166
2015-06-15 21:30;166
2015-06-15 22:00;166
2015-06-15 22:30;179
2015-06-15 23:00;173
2015-06-15 23:30;163
2015-06-16 00:00;166
2015-06-16 00:30;164
2015-06-16 01:00;164
2015-06-16 01:30;163
2015-06-16 02:00;161
2015-06-16 02:30;164
2015-06-16 03:00;169
2015-06-16 03:30;157
2015-06-16 04:00;161
2015-06-16 04:30;164
2015-06-16 05:00;168
2015-06-16 05:30;165
2015-06-16 06:00;168
2015-06-16 06:30;164
2015-06-16 07:00;152
2015-06-16 07:30;142
2015-06-16 08:00;145
2015-06-16 08:30;143
2015-06-16 09:00;146
2015-06-16 09:30;147
2015-06-16 10:00;154
2015-06-16 10:30;155
2015-06-16 11:00;157
2015-06-16 11:30;154
2015-06-16 12:00;157
2015-06-16 12:30;158
2015-06-16 13:00;158
2015-06-16 13:30;159
2015-06-16 14:00;161
2015-06-16 14:30;153
2015-06-16 15:00;161
2015-06-16 15:30;162
2015-06-16 16:00;162
2015-06-16 16:30;160
2015-06-16 17:00;156
2015-06-16 17:30;144
2015-06-16 18:00;166
2015-06-16 18:30;169
2015-06-16 19:00;173
2015-06-16 19:30;173
2015-06-16 20:00;165
2015-06-16 20:30;165
2015-06-16 21:00;171
2015-06-16 21:30;164
2015-06-16 22:00;162
2015-06-16 22:30;164
2015-06-16 23:00;168
2015-06-16 23:30;165
2015-06-17 00:00;161
2015-06-17 00:30;159
2015-06-17 01:00;164
2015-06-17 01:30;164
2015-06-17 02:00;158
2015-06-17 02:30;160
2015-06-17 03:00;161
2015-06-17 03:30;165
2015-06-17 04:00;156
2015-06-17 04:30;159
2015-06-17 05:00;160
2015-06-17 05:30;154
2015-06-17 06:00;161
2015-06-17 06:30;202
2015-06-17 07:00;233
2015-06-17 07:30;273
2015-06-17 08:00;329
2015-06-17 08:30;371
2015-06-17 09:00;387
2015-06-17 09:30;406
2015-06-17 10:00;408
2015-06-17 10:30;420
2015-06-17 11:00;414
2015-06-17 11:30;417
2015-06-17 12:00;400
2015-06-17 12:30;409
2015-06-17 13:00;396
2015-06-17 13:30;370
2015-06-17 14:00;362
2015-06-17 14:30;358
2015-06-17 15:00;350
2015-06-17 15:30;333
2015-06-17 16:00;303
2015-06-17 16:30;273
2015-06-17 17:00;234
2015-06-17 17:30;193
2015-06-17 18:00;190
2015-06-17 18:30;192
2015-06-17 19:00;182
2015-06-17 19:30;181
2015-06-17 20:00;181
2015-06-17 20:30;171
2015-06-17 21:00;170
2015-06-17 21:30;171
2015-06-17 22:00;166
2015-06-17 22:30;169
2015-06-17 23:00;165
2015-06-17 23:30;164
2015-06-18 00:00;167
2015-06-18 00:30;165
2015-06-18 01:00;168
2015-06-18 01:30;165
2015-06-18 02:00;164
2015-06-18 02:30;174
2015-06-18 03:00;161
2015-06-18 03:30;163
2015-06-18 04:00;166
2015-06-18 04:30;169
2015-06-18 05:00;166
2015-06-18 05:30;163
2015-06-18 06:00;167
2015-06-18 06:30;191
2015-06-18 07:00;236
2015-06-18 07:30;290
2015-06-18 08:00;349
2015-06-18 08:30;395
2015-06-18 09:00;414
2015-06-18 09:30;425
2015-06-18 10:00;426
2015-06-18 10:30;427
2015-06-18 11:00;403
2015-06-18 11:30;401
2015-06-18 12:00;416
2015-06-18 12:30;433
2015-06-18 13:00;429
2015-06-18 13:30;412
2015-06-18 14:00;397
2015-06-18 14:30;375
2015-06-18 15:00;375
2015-06-18 15:30;350
2015-06-18 16:00;326
2015-06-18 16:30;302
2015-06-18 17:00;277
2015-06-18 17:30;255
2015-06-18 18:00;254
2015-06-18 18:30;196
2015-06-18 19:00;243
2015-06-18 19:30;226
2015-06-18 20:00;227
2015-06-18 20:30;220
2015-06-18 21:00;215
2015-06-18 21:30;205
2015-06-18 22:00;199
2015-06-18 22:30;198
2015-06-18 23:00;197
2015-06-18 23:30;196
2015-06-19 00:00;201
2015-06-19 00:30;195
2015-06-19 01:00;195
2015-06-19 01:30;195
2015-06-19 02:00;202
2015-06-19 02:30;201
2015-06-19 03:00;203
2015-06-19 03:30;201
2015-06-19 04:00;193
2015-06-19 04:30;196
2015-06-19 05:00;198
2015-06-19 05:30;199
2015-06-19 06:00;213
2015-06-19 06:30;231
2015-06-19 07:00;275
2015-06-19 07:30;327
2015-06-19 08:00;371
2015-06-19 08:30;378
2015-06-19 09:00;387
2015-06-19 09:30;411
2015-06-19 10:00;426
2015-06-19 10:30;425
2015-06-19 11:00;421
2015-06-19 11:30;447
2015-06-19 12:00;429
2015-06-19 12:30;421
2015-06-19 13:00;408
2015-06-19 13:30;380
2015-06-19 14:00;371
2015-06-19 14:30;358
2015-06-19 15:00;362
2015-06-19 15:30;361
2015-06-19 16:00;321
2015-06-19 16:30;285
2015-06-19 17:00;252
2015-06-19 17:30;233
2015-06-19 18:00;225
2015-06-19 18:30;229
2015-06-19 19:00;224
2015-06-19 19:30;226
2015-06-19 20:00;229
2015-06-19 20:30;205
2015-06-19 21:00;203
2015-06-19 21:30;201
2015-06-19 22:00;207
2015-06-19 22:30;206
2015-06-19 23:00;201
2015-06-19 23:30;204
2015-06-20 00:00;192
2015-06-20 00:30;185
2015-06-20 01:00;185
2015-06-20 01:30;188
2015-06-20 02:00;185
2015-06-20 02:30;183
2015-06-20 03:00;180
2015-06-20 03:30;189
2015-06-20 04:00;187
2015-06-20 04:30;179
2015-06-20 05:00;181
2015-06-20 05:30;187
2015-06-20 06:00;186
2015-06-20 06:30;184
2015-06-20 07:00;170
2015-06-20 07:30;168
2015-06-20 08:00;176
2015-06-20 08:30;172
2015-06-20 09:00;173
2015-06-20 09:30;175
2015-06-20 10:00;174
2015-06-20 10:30;173
2015-06-20 11:00;178
2015-06-20 11:30;173
2015-06-20 12:00;179
2015-06-20 12:30;167
2015-06-20 13:00;172
2015-06-20 13:30;175
2015-06-20 14:00;176
2015-06-20 14:30;177
2015-06-20 15:00;177
2015-06-20 15:30;180
2015-06-20 16:00;179
2015-06-20 16:30;187
2015-06-20 17:00;176
2015-06-20 17:30;174
2015-06-20 18:00;184
2015-06-20 18:30;192
2015-06-20 19:00;196
2015-06-20 19:30;193
2015-06-20 20:00;193
2015-06-20 20:30;199
2015-06-20 21:00;196
2015-06-20 21:30;192
2015-06-20 22:00;193
2015-06-20 22:30;192
2015-06-20 23:00;192
2015-06-20 23:30;187
2015-06-21 00:00;199
2015-06-21 00:30;187
2015-06-21 01:00;190
2015-06-21 01:30;191
2015-06-21 02:00;191
2015-06-21 02:30;182
2015-06-21 03:00;190
2015-06-21 03:30;190
2015-06-21 04:00;187
2015-06-21 04:30;189
2015-06-21 05:00;179
2015-06-21 05:30;184
2015-06-21 06:00;187
2015-06-21 06:30;184
2015-06-21 07:00;177
2015-06-21 07:30;168
2015-06-21 08:00;166
2015-06-21 08:30;165
2015-06-21 09:00;167
2015-06-21 09:30;167
2015-06-21 10:00;166
2015-06-21 10:30;167
2015-06-21 11:00;167
2015-06-21 11:30;168
2015-06-21 12:00;173
2015-06-21 12:30;170
2015-06-21 13:00;171
2015-06-21 13:30;174
2015-06-21 14:00;176
2015-06-21 14:30;180
2015-06-21 15:00;175
2015-06-21 15:30;174
2015-06-21 16:00;184
2015-06-21 16:30;175
2015-06-21 17:00;171
2015-06-21 17:30;175
2015-06-21 18:00;187
2015-06-21 18:30;201
2015-06-21 19:00;209
2015-06-21 19:30;201
2015-06-21 20:00;205
2015-06-21 20:30;199
2015-06-21 21:00;196
2015-06-21 21:30;190
2015-06-21 22:00;185
2015-06-21 22:30;189
2015-06-21 23:00;185
2015-06-21 23:30;188
2015-06-22 00:00;188
2015-06-22 00:30;185
2015-06-22 01:00;194
2015-06-22 01:30;194
2015-06-22 02:00;188
2015-06-22 02:30;196
2015-06-22 03:00;186
2015-06-22 03:30;190
2015-06-22 04:00;186
2015-06-22 04:30;197
2015-06-22 05:00;183
2015-06-22 05:30;183
2015-06-22 06:00;189
2015-06-22 06:30;223
2015-06-22 07:00;281
2015-06-22 07:30;318
2015-06-22 08:00;371
2015-06-22 08:30;397
2015-06-22 09:00;410
2015-06-22 09:30;411
2015-06-22 10:00;429
2015-06-22 10:30;408
2015-06-22 11:00;399
2015-06-22 11:30;407
2015-06-22 12:00;420
2015-06-22 12:30;422
2015-06-22 13:00;424
2015-06-22 13:30;414
2015-06-22 14:00;390
2015-06-22 14:30;388
2015-06-22 15:00;380
2015-06-22 15:30;361
2015-06-22 16:00;327
2015-06-22 16:30;287
2015-06-22 17:00;258
2015-06-22 17:30;232
2015-06-22 18:00;225
2015-06-22 18:30;224
2015-06-22 19:00;222
2015-06-22 19:30;220
2015-06-22 20:00;208
2015-06-22 20:30;207
2015-06-22 21:00;197
2015-06-22 21:30;196
2015-06-22 22:00;189
2015-06-22 22:30;189
2015-06-22 23:00;187
2015-06-22 23:30;186
2015-06-23 00:00;192
2015-06-23 00:30;188
2015-06-23 01:00;191
2015-06-23 01:30;189
2015-06-23 02:00;188
2015-06-23 02:30;185
2015-06-23 03:00;185
2015-06-23 03:30;185
2015-06-23 04:00;188
2015-06-23 04:30;186
2015-06-23 05:00;193
2015-06-23 05:30;189
2015-06-23 06:00;196
2015-06-23 06:30;229
2015-06-23 07:00;277
2015-06-23 07:30;319
2015-06-23 08:00;375
2015-06-23 08:30;400
2015-06-23 09:00;425
2015-06-23 09:30;428
2015-06-23 10:00;435
2015-06-23 10:30;428
2015-06-23 11:00;410
2015-06-23 11:30;419
2015-06-23 12:00;413
2015-06-23 12:30;419
2015-06-23 13:00;422
2015-06-23 13:30;399
2015-06-23 14:00;395
2015-06-23 14:30;372
2015-06-23 15:00;383
2015-06-23 15:30;350
2015-06-23 16:00;319
2015-06-23 16:30;288
2015-06-23 17:00;262
2015-06-23 17:30;235
2015-06-23 18:00;239
2015-06-23 18:30;236
2015-06-23 19:00;227
2015-06-23 19:30;221
2015-06-23 20:00;219
2015-06-23 20:30;209
2015-06-23 21:00;213
2015-06-23 21:30;211
2015-06-23 22:00;203
2015-06-23 22:30;199
2015-06-23 23:00;203
2015-06-23 23:30;199
2015-06-24 00:00;203
2015-06-24 00:30;197
2015-06-24 01:00;202
2015-06-24 01:30;207
2015-06-24 02:00;203
2015-06-24 02:30;200
2015-06-24 03:00;202
2015-06-24 03:30;195
2015-06-24 04:00;193
2015-06-24 04:30;193
2015-06-24 05:00;202
2015-06-24 05:30;197
2015-06-24 06:00;205
2015-06-24 06:30;240
2015-06-24 07:00;297
2015-06-24 07:30;341
2015-06-24 08:00;383
2015-06-24 08:30;395
2015-06-24 09:00;399
2015-06-24 09:30;417
2015-06-24 10:00;461
2015-06-24 10:30;400
2015-06-24 11:00;411
2015-06-24 11:30;415
2015-06-24 12:00;409
2015-06-24 12:30;414
2015-06-24 13:00;401
2015-06-24 13:30;388
2015-06-24 14:00;382
2015-06-24 14:30;369
2015-06-24 15:00;360
2015-06-24 15:30;352
2015-06-24 16:00;336
2015-06-24 16:30;282
2015-06-24 17:00;255
2015-06-24 17:30;247
2015-06-24 18:00;233
2015-06-24 18:30;228
2015-06-24 19:00;215
2015-06-24 19:30;223
2015-06-24 20:00;218
2015-06-24 20:30;217
2015-06-24 21:00;205
2015-06-24 21:30;200
2015-06-24 22:00;208
2015-06-24 22:30;211
2015-06-24 23:00;199
2015-06-24 23:30;201
2015-06-25 00:00;203
2015-06-25 00:30;204
2015-06-25 01:00;207
2015-06-25 01:30;204
2015-06-25 02:00;197
2015-06-25 02:30;196
2015-06-25 03:00;187
2015-06-25 03:30;194
2015-06-25 04:00;191
2015-06-25 04:30;192
2015-06-25 05:00;189
2015-06-25 05:30;195
2015-06-25 06:00;209
2015-06-25 06:30;236
2015-06-25 07:00;263
2015-06-25 07:30;308
2015-06-25 08:00;359
2015-06-25 08:30;397
2015-06-25 09:00;417
2015-06-25 09:30;418
2015-06-25 10:00;433
2015-06-25 10:30;418
2015-06-25 11:00;409
2015-06-25 11:30;431
2015-06-25 12:00;438
2015-06-25 12:30;433
2015-06-25 13:00;425
2015-06-25 13:30;418
2015-06-25 14:00;412
2015-06-25 14:30;415
2015-06-25 15:00;407
2015-06-25 15:30;414
2015-06-25 16:00;389
2015-06-25 16:30;334
2015-06-25 17:00;318
2015-06-25 17:30;301
2015-06-25 18:00;303
2015-06-25 18:30;302
2015-06-25 19:00;297
2015-06-25 19:30;276
2015-06-25 20:00;248
2015-06-25 20:30;239
2015-06-25 21:00;233
2015-06-25 21:30;231
2015-06-25 22:00;227
2015-06-25 22:30;236
2015-06-25 23:00;231
2015-06-25 23:30;227
2015-06-26 00:00;227
2015-06-26 00:30;231
2015-06-26 01:00;223
2015-06-26 01:30;231
2015-06-26 02:00;221
2015-06-26 02:30;228
2015-06-26 03:00;231
2015-06-26 03:30;229
2015-06-26 04:00;227
2015-06-26 04:30;226
2015-06-26 05:00;216
2015-06-26 05:30;227
2015-06-26 06:00;233
2015-06-26 06:30;270
2015-06-26 07:00;312
2015-06-26 07:30;343
2015-06-26 08:00;381
2015-06-26 08:30;414
2015-06-26 09:00;439
2015-06-26 09:30;436
2015-06-26 10:00;436
2015-06-26 10:30;437
2015-06-26 11:00;421
2015-06-26 11:30;396
2015-06-26 12:00;393
2015-06-26 12:30;411
2015-06-26 13:00;406
2015-06-26 13:30;395
2015-06-26 14:00;385
2015-06-26 14:30;373
2015-06-26 15:00;352
2015-06-26 15:30;331
2015-06-26 16:00;298
2015-06-26 16:30;270
2015-06-26 17:00;224
2015-06-26 17:30;207
2015-06-26 18:00;210
2015-06-26 18:30;216
2015-06-26 19:00;213
2015-06-26 19:30;206
2015-06-26 20:00;202
2015-06-26 20:30;195
2015-06-26 21:00;188
2015-06-26 21:30;190
2015-06-26 22:00;188
2015-06-26 22:30;198
2015-06-26 23:00;195
2015-06-26 23:30;193
2015-06-27 00:00;190
2015-06-27 00:30;192
2015-06-27 01:00;197
2015-06-27 01:30;191
2015-06-27 02:00;193
2015-06-27 02:30;190
2015-06-27 03:00;194
2015-06-27 03:30;202
2015-06-27 04:00;191
2015-06-27 04:30;188
2015-06-27 05:00;189
2015-06-27 05:30;194
2015-06-27 06:00;198
2015-06-27 06:30;201
2015-06-27 07:00;193
2015-06-27 07:30;178
2015-06-27 08:00;184
2015-06-27 08:30;185
2015-06-27 09:00;201
2015-06-27 09:30;209
2015-06-27 10:00;208
2015-06-27 10:30;213
2015-06-27 11:00;220
2015-06-27 11:30;216
2015-06-27 12:00;198
2015-06-27 12:30;201
2015-06-27 13:00;198
2015-06-27 13:30;191
2015-06-27 14:00;195
2015-06-27 14:30;198
2015-06-27 15:00;189
2015-06-27 15:30;202
2015-06-27 16:00;208
2015-06-27 16:30;200
2015-06-27 17:00;193
2015-06-27 17:30;202
2015-06-27 18:00;204
2015-06-27 18:30;210
2015-06-27 19:00;204
2015-06-27 19:30;198
2015-06-27 20:00;191
2015-06-27 20:30;188
2015-06-27 21:00;188
2015-06-27 21:30;190
2015-06-27 22:00;187
2015-06-27 22:30;192
2015-06-27 23:00;188
2015-06-27 23:30;185
2015-06-28 00:00;181
2015-06-28 00:30;180
2015-06-28 01:00;185
2015-06-28 01:30;184
2015-06-28 02:00;189
2015-06-28 02:30;186
2015-06-28 03:00;189
2015-06-28 03:30;182
2015-06-28 04:00;187
2015-06-28 04:30;181
2015-06-28 05:00;177
2015-06-28 05:30;178
2015-06-28 06:00;180
2015-06-28 06:30;188
2015-06-28 07:00;178
2015-06-28 07:30;164
2015-06-28 08:00;164
2015-06-28 08:30;162
2015-06-28 09:00;165
2015-06-28 09:30;161
2015-06-28 10:00;170
2015-06-28 10:30;170
2015-06-28 11:00;172
2015-06-28 11:30;166
2015-06-28 12:00;176
2015-06-28 12:30;170
2015-06-28 13:00;169
2015-06-28 13:30;173
2015-06-28 14:00;178
2015-06-28 14:30;177
2015-06-28 15:00;187
2015-06-28 15:30;183
2015-06-28 16:00;185
2015-06-28 16:30;175
2015-06-28 17:00;176
2015-06-28 17:30;180
2015-06-28 18:00;182
2015-06-28 18:30;193
2015-06-28 19:00;192
2015-06-28 19:30;198
2015-06-28 20:00;199
2015-06-28 20:30;192
2015-06-28 21:00;181
2015-06-28 21:30;178
2015-06-28 22:00;174
2015-06-28 22:30;178
2015-06-28 23:00;182
2015-06-28 23:30;176
2015-06-29 00:00;180
2015-06-29 00:30;177
2015-06-29 01:00;172
2015-06-29 01:30;172
2015-06-29 02:00;171
2015-06-29 02:30;178
2015-06-29 03:00;178
2015-06-29 03:30;170
2015-06-29 04:00;173
2015-06-29 04:30;185
2015-06-29 05:00;173
2015-06-29 05:30;176
2015-06-29 06:00;189
2015-06-29 06:30;221
2015-06-29 07:00;262
2015-06-29 07:30;292
2015-06-29 08:00;346
2015-06-29 08:30;374
2015-06-29 09:00;398
2015-06-29 09:30;409
2015-06-29 10:00;406
2015-06-29 10:30;414
2015-06-29 11:00;417
2015-06-29 11:30;419
2015-06-29 12:00;416
2015-06-29 12:30;420
2015-06-29 13:00;449
2015-06-29 13:30;459
2015-06-29 14:00;447
2015-06-29 14:30;442
2015-06-29 15:00;444
2015-06-29 15:30;419
2015-06-29 16:00;366
2015-06-29 16:30;281
2015-06-29 17:00;227
2015-06-29 17:30;206
2015-06-29 18:00;212
2015-06-29 18:30;216
2015-06-29 19:00;208
2015-06-29 19:30;195
2015-06-29 20:00;191
2015-06-29 20:30;193
2015-06-29 21:00;191
2015-06-29 21:30;181
2015-06-29 22:00;185
2015-06-29 22:30;189
2015-06-29 23:00;202
2015-06-29 23:30;192
2015-06-30 00:00;186
2015-06-30 00:30;194
2015-06-30 01:00;194
2015-06-30 01:30;186
2015-06-30 02:00;187
2015-06-30 02:30;186
2015-06-30 03:00;189
2015-06-30 03:30;187
2015-06-30 04:00;181
2015-06-30 04:30;188
2015-06-30 05:00;187
2015-06-30 05:30;197
2015-06-30 06:00;196
2015-06-30 06:30;247
2015-06-30 07:00;269
2015-06-30 07:30;294
2015-06-30 08:00;328
2015-06-30 08:30;416
2015-06-30 09:00;435
2015-06-30 09:30;433
2015-06-30 10:00;440
2015-06-30 10:30;438
2015-06-30 11:00;435
2015-06-30 11:30;435
2015-06-30 12:00;416
2015-06-30 12:30;421
2015-06-30 13:00;418
2015-06-30 13:30;381
2015-06-30 14:00;378
2015-06-30 14:30;364
2015-06-30 15:00;370
2015-06-30 15:30;351
2015-06-30 16:00;321
2015-06-30 16:30;261
2015-06-30 17:00;240
2015-06-30 17:30;216
2015-06-30 18:00;212
2015-06-30 18:30;213
2015-06-30 19:00;211
2015-06-30 19:30;205
2015-06-30 20:00;199
2015-06-30 20:30;200
2015-06-30 21:00;185
2015-06-30 21:30;187
2015-06-30 22:00;184
2015-06-30 22:30;189
2015-06-30 23:00;189
2015-06-30 23:30;188
2015-07-01 00:00;181
2015-07-01 00:30;182
2015-07-01 01:00;183
2015-07-01 01:30;182
2015-07-01 02:00;184
2015-07-01 02:30;177
2015-07-01 03:00;176
2015-07-01 03:30;182
2015-07-01 04:00;182
2015-07-01 04:30;184
2015-07-01 05:00;174
2015-07-01 05:30;175
2015-07-01 06:00;188
2015-07-01 06:30;218
2015-07-01 07:00;257
2015-07-01 07:30;311
2015-07-01 08:00;361
2015-07-01 08:30;395
2015-07-01 09:00;420
2015-07-01 09:30;422
2015-07-01 10:00;438
2015-07-01 10:30;422
2015-07-01 11:00;427
2015-07-01 11:30;436
2015-07-01 12:00;449
2015-07-01 12:30;443
2015-07-01 13:00;440
2015-07-01 13:30;439
2015-07-01 14:00;430
2015-07-01 14:30;409
2015-07-01 15:00;368
2015-07-01 15:30;357
2015-07-01 16:00;332
2015-07-01 16:30;288
2015-07-01 17:00;229
2015-07-01 17:30;211
2015-07-01 18:00;205
2015-07-01 18:30;207
2015-07-01 19:00;202
2015-07-01 19:30;198
2015-07-01 20:00;194
2015-07-01 20:30;189
2015-07-01 21:00;183
2015-07-01 21:30;180
2015-07-01 22:00;180
2015-07-01 22:30;183
2015-07-01 23:00;183
2015-07-01 23:30;180
2015-07-02 00:00;188
2015-07-02 00:30;184
2015-07-02 01:00;190
2015-07-02 01:30;186
2015-07-02 02:00;180
2015-07-02 02:30;189
2015-07-02 03:00;179
2015-07-02 03:30;181
2015-07-02 04:00;184
2015-07-02 04:30;182
2015-07-02 05:00;187
2015-07-02 05:30;181
2015-07-02 06:00;192
2015-07-02 06:30;219
2015-07-02 07:00;252
2015-07-02 07:30;284
2015-07-02 08:00;325
2015-07-02 08:30;350
2015-07-02 09:00;372
2015-07-02 09:30;380
2015-07-02 10:00;371
2015-07-02 10:30;375
2015-07-02 11:00;383
2015-07-02 11:30;386
2015-07-02 12:00;386
2015-07-02 12:30;398
2015-07-02 13:00;402
2015-07-02 13:30;372
2015-07-02 14:00;367
2015-07-02 14:30;346
2015-07-02 15:00;330
2015-07-02 15:30;303
2015-07-02 16:00;297
2015-07-02 16:30;252
2015-07-02 17:00;221
2015-07-02 17:30;199
2015-07-02 18:00;203
2015-07-02 18:30;206
2015-07-02 19:00;196
2015-07-02 19:30;189
2015-07-02 20:00;191
2015-07-02 20:30;201
2015-07-02 21:00;192
2015-07-02 21:30;183
2015-07-02 22:00;183
2015-07-02 22:30;193
2015-07-02 23:00;187
2015-07-02 23:30;183
2015-07-03 00:00;188
2015-07-03 00:30;185
2015-07-03 01:00;178
2015-07-03 01:30;194
2015-07-03 02:00;183
2015-07-03 02:30;184
2015-07-03 03:00;191
2015-07-03 03:30;177
2015-07-03 04:00;176
2015-07-03 04:30;178
2015-07-03 05:00;182
2015-07-03 05:30;178
2015-07-03 06:00;180
2015-07-03 06:30;213
2015-07-03 07:00;232
2015-07-03 07:30;247
2015-07-03 08:00;298
2015-07-03 08:30;328
2015-07-03 09:00;346
2015-07-03 09:30;358
2015-07-03 10:00;355
2015-07-03 10:30;346
2015-07-03 11:00;341
2015-07-03 11:30;344
2015-07-03 12:00;363
2015-07-03 12:30;396
2015-07-03 13:00;381
2015-07-03 13:30;334
2015-07-03 14:00;326
2015-07-03 14:30;305
2015-07-03 15:00;299
2015-07-03 15:30;289
2015-07-03 16:00;270
2015-07-03 16:30;240
2015-07-03 17:00;216
2015-07-03 17:30;198
2015-07-03 18:00;192
2015-07-03 18:30;200
2015-07-03 19:00;186
2015-07-03 19:30;185
2015-07-03 20:00;178
2015-07-03 20:30;171
2015-07-03 21:00;173
2015-07-03 21:30;169
2015-07-03 22:00;168
2015-07-03 22:30;168
2015-07-03 23:00;171
2015-07-03 23:30;171
2015-07-04 00:00;179
2015-07-04 00:30;180
2015-07-04 01:00;176
2015-07-04 01:30;172
2015-07-04 02:00;172
2015-07-04 02:30;172
2015-07-04 03:00;177
2015-07-04 03:30;175
2015-07-04 04:00;174
2015-07-04 04:30;176
2015-07-04 05:00;176
2015-07-04 05:30;178
2015-07-04 06:00;174
2015-07-04 06:30;180
2015-07-04 07:00;169
2015-07-04 07:30;154
2015-07-04 08:00;168
2015-07-04 08:30;172
2015-07-04 09:00;167
2015-07-04 09:30;164
2015-07-04 10:00;167
2015-07-04 10:30;171
2015-07-04 11:00;173
2015-07-04 11:30;170
2015-07-04 12:00;167
2015-07-04 12:30;171
2015-07-04 13:00;168
2015-07-04 13:30;174
2015-07-04 14:00;166
2015-07-04 14:30;167
2015-07-04 15:00;176
2015-07-04 15:30;165
2015-07-04 16:00;169
2015-07-04 16:30;169
2015-07-04 17:00;168
2015-07-04 17:30;166
2015-07-04 18:00;170
2015-07-04 18:30;179
2015-07-04 19:00;178
2015-07-04 19:30;180
2015-07-04 20:00;163
2015-07-04 20:30;160
2015-07-04 21:00;156
2015-07-04 21:30;153
2015-07-04 22:00;156
2015-07-04 22:30;157
2015-07-04 23:00;158
2015-07-04 23:30;158
2015-07-05 00:00;167
2015-07-05 00:30;160
2015-07-05 01:00;159
2015-07-05 01:30;168
2015-07-05 02:00;161
2015-07-05 02:30;159
2015-07-05 03:00;167
2015-07-05 03:30;164
2015-07-05 04:00;161
2015-07-05 04:30;165
2015-07-05 05:00;162
2015-07-05 05:30;165
2015-07-05 06:00;171
2015-07-05 06:30;162
2015-07-05 07:00;155
2015-07-05 07:30;148
